epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,4493.78,1.46478,1.00547,1.45385,0.82499,0.75689,0.80553,0.5051,1.34201,0.86117,1.42793,0.00540833,0.00540833,0.00540833
31,4641.48,1.46482,1.00951,1.44752,0.81228,0.75731,0.81041,0.51059,1.33904,0.84217,1.41898,0.00525,0.00525,0.00525
32,4786.08,1.46854,1.00547,1.44817,0.83246,0.75578,0.81024,0.51898,1.30479,0.83465,1.39067,0.00509167,0.00509167,0.00509167
33,4931.98,1.4577,0.99793,1.44423,0.84276,0.76207,0.81214,0.51346,1.33406,0.84497,1.40483,0.00493333,0.00493333,0.00493333
34,5079.13,1.43873,0.98633,1.42478,0.83793,0.77161,0.81539,0.51822,1.33277,0.81868,1.39423,0.004775,0.004775,0.004775
35,5223.42,1.42589,0.96962,1.41828,0.85,0.75674,0.81481,0.51548,1.33886,0.82435,1.40148,0.00461667,0.00461667,0.00461667
36,5368.73,1.43273,0.95965,1.42492,0.8691,0.76689,0.82298,0.51468,1.34549,0.81255,1.4007,0.00445833,0.00445833,0.00445833
37,5512.9,1.42363,0.94925,1.41633,0.83207,0.7831,0.82095,0.51762,1.333,0.81328,1.40415,0.0043,0.0043,0.0043
38,5659.15,1.41942,0.95087,1.41132,0.84308,0.78723,0.82354,0.52691,1.28281,0.81254,1.37633,0.00414167,0.00414167,0.00414167
39,5802.34,1.40837,0.93822,1.40528,0.85948,0.78026,0.824,0.52414,1.29538,0.7886,1.37328,0.00398333,0.00398333,0.00398333
40,5951.95,1.39648,0.93493,1.39607,0.8329,0.78851,0.82509,0.53068,1.29364,0.78151,1.36948,0.003825,0.003825,0.003825
41,6098.79,1.39712,0.93095,1.4049,0.84549,0.77023,0.81861,0.54017,1.2701,0.77976,1.36731,0.00366667,0.00366667,0.00366667
42,6247.18,1.3914,0.9157,1.3921,0.8396,0.78151,0.82049,0.52805,1.30342,0.78403,1.37537,0.00350833,0.00350833,0.00350833
43,6392.09,1.37678,0.90382,1.37547,0.82181,0.80416,0.83074,0.53994,1.27658,0.75657,1.36323,0.00335,0.00335,0.00335
44,6538.18,1.35672,0.88299,1.37289,0.83882,0.81161,0.83412,0.54455,1.26433,0.75589,1.35261,0.00319167,0.00319167,0.00319167
45,6684.35,1.36898,0.89896,1.38774,0.82669,0.80794,0.82672,0.53193,1.27751,0.76757,1.36366,0.00303333,0.00303333,0.00303333
46,6828.69,1.36131,0.87495,1.3738,0.83495,0.79512,0.8338,0.53562,1.27159,0.74459,1.36563,0.002875,0.002875,0.002875
47,6974.36,1.35625,0.87186,1.36594,0.82523,0.80936,0.83169,0.54264,1.25595,0.7411,1.35116,0.00271667,0.00271667,0.00271667
48,7119.86,1.35559,0.87138,1.36503,0.83292,0.77023,0.82962,0.54289,1.25689,0.74533,1.35059,0.00255833,0.00255833,0.00255833
49,7263.97,1.34492,0.87058,1.36498,0.84072,0.79083,0.83847,0.55268,1.24893,0.73958,1.33726,0.0024,0.0024,0.0024
50,7408.03,1.3185,0.85125,1.34722,0.86438,0.7892,0.84193,0.55177,1.25088,0.74016,1.35047,0.00224167,0.00224167,0.00224167
51,7554.15,1.31275,0.77695,1.40214,0.85966,0.80351,0.84916,0.55561,1.24985,0.71526,1.34188,0.00208333,0.00208333,0.00208333
52,7695.75,1.29886,0.76131,1.39001,0.86806,0.80528,0.84321,0.55873,1.23208,0.7201,1.33823,0.001925,0.001925,0.001925
53,7837.11,1.28711,0.74654,1.38798,0.84582,0.81626,0.84301,0.55566,1.2409,0.71751,1.34281,0.00176667,0.00176667,0.00176667
54,7978.39,1.27585,0.74055,1.3743,0.86607,0.80334,0.84895,0.56226,1.21886,0.69823,1.32831,0.00160833,0.00160833,0.00160833
55,8120.74,1.25988,0.7312,1.36863,0.83952,0.81217,0.8439,0.56306,1.21373,0.70321,1.32736,0.00145,0.00145,0.00145
56,8264.55,1.25482,0.71888,1.35726,0.84841,0.81427,0.84576,0.56839,1.21865,0.68987,1.32756,0.00129167,0.00129167,0.00129167
57,8406.36,1.24673,0.71663,1.35318,0.84397,0.81592,0.84383,0.56677,1.21196,0.69014,1.31988,0.00113333,0.00113333,0.00113333
58,8547.85,1.24353,0.70766,1.34922,0.85777,0.8164,0.85165,0.57737,1.2121,0.68859,1.32428,0.000975,0.000975,0.000975
59,8694.76,1.22762,0.70254,1.33705,0.87318,0.81026,0.85129,0.5714,1.2145,0.68794,1.32113,0.000816667,0.000816667,0.000816667
60,8841.89,1.22706,0.70074,1.33169,0.86004,0.81138,0.84985,0.57545,1.20391,0.68117,1.31693,0.000658333,0.000658333,0.000658333
