epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,4809.29,1.42697,0.91601,1.33284,0.86573,0.83261,0.88006,0.57148,1.2382,0.67888,1.28495,0.0008872,0.0008872,0.0008872
29,4979.52,1.43338,0.90696,1.32413,0.84258,0.84349,0.87149,0.56435,1.23751,0.68778,1.26641,0.0008608,0.0008608,0.0008608
30,5148.72,1.42196,0.89583,1.32503,0.87014,0.82555,0.87563,0.56603,1.22258,0.68503,1.26368,0.0008344,0.0008344,0.0008344
31,5318.7,1.4257,0.9088,1.31836,0.86183,0.8244,0.8673,0.57371,1.21165,0.69526,1.25005,0.000808,0.000808,0.000808
32,5487.61,1.41534,0.8852,1.31631,0.85537,0.8235,0.87436,0.56753,1.24183,0.69026,1.2661,0.0007816,0.0007816,0.0007816
33,5663.61,1.3871,0.86801,1.30826,0.85525,0.8309,0.87461,0.55927,1.22897,0.68664,1.25801,0.0007552,0.0007552,0.0007552
34,5830.66,1.39184,0.87699,1.30577,0.84016,0.85085,0.86959,0.57741,1.19819,0.6664,1.2473,0.0007288,0.0007288,0.0007288
35,5994.88,1.38913,0.8777,1.30713,0.84926,0.82897,0.87123,0.57081,1.21329,0.67669,1.25359,0.0007024,0.0007024,0.0007024
36,6161.57,1.38079,0.85174,1.29809,0.84509,0.84184,0.87005,0.57295,1.2002,0.66353,1.24841,0.000676,0.000676,0.000676
37,6330.98,1.38502,0.86282,1.30745,0.86483,0.8458,0.87394,0.58077,1.20679,0.66791,1.24278,0.0006496,0.0006496,0.0006496
38,6500.71,1.37509,0.84365,1.29591,0.86541,0.83193,0.8667,0.57297,1.19948,0.64695,1.24829,0.0006232,0.0006232,0.0006232
39,6664.22,1.3487,0.82984,1.28436,0.86034,0.85455,0.88576,0.59307,1.19423,0.6475,1.24088,0.0005968,0.0005968,0.0005968
40,6832.01,1.35662,0.83945,1.28529,0.84876,0.84023,0.88611,0.5881,1.17723,0.65518,1.23905,0.0005704,0.0005704,0.0005704
41,6999.51,1.3471,0.82449,1.27832,0.86674,0.80714,0.87134,0.57793,1.18301,0.66184,1.23855,0.000544,0.000544,0.000544
42,7169.23,1.34179,0.82343,1.27863,0.84142,0.8531,0.88759,0.59573,1.16794,0.65024,1.22995,0.0005176,0.0005176,0.0005176
43,7338.01,1.32245,0.81291,1.26816,0.83914,0.8683,0.88173,0.59338,1.1698,0.64368,1.23918,0.0004912,0.0004912,0.0004912
44,7507.14,1.32077,0.79901,1.26748,0.87357,0.83367,0.88326,0.58885,1.17719,0.63403,1.23094,0.0004648,0.0004648,0.0004648
45,7677.92,1.32635,0.80167,1.26543,0.85513,0.85316,0.89073,0.60542,1.17546,0.63136,1.23447,0.0004384,0.0004384,0.0004384
46,7846.22,1.32044,0.80045,1.26227,0.85563,0.88089,0.89184,0.59691,1.16797,0.63094,1.2305,0.000412,0.000412,0.000412
47,8015.8,1.31314,0.79277,1.26029,0.87362,0.86928,0.89318,0.6005,1.16129,0.62378,1.23111,0.0003856,0.0003856,0.0003856
48,8184.87,1.31234,0.7844,1.26132,0.86151,0.8498,0.88746,0.60386,1.17164,0.62461,1.22454,0.0003592,0.0003592,0.0003592
49,8351.42,1.31303,0.79104,1.26195,0.85792,0.87074,0.89701,0.6059,1.15679,0.62129,1.22758,0.0003328,0.0003328,0.0003328
50,8518.67,1.2873,0.77173,1.24316,0.865,0.86441,0.89183,0.60852,1.1619,0.62181,1.22921,0.0003064,0.0003064,0.0003064
51,8660.75,1.25556,0.675,1.26685,0.85404,0.85359,0.88645,0.60509,1.15524,0.61838,1.21563,0.00028,0.00028,0.00028
52,8797.26,1.23561,0.6565,1.2561,0.85043,0.86478,0.89069,0.60494,1.14643,0.62225,1.22034,0.0002536,0.0002536,0.0002536
53,8932.21,1.22691,0.64593,1.25139,0.87122,0.85779,0.896,0.61157,1.15053,0.6176,1.2279,0.0002272,0.0002272,0.0002272
54,9068.08,1.21341,0.64046,1.24724,0.86672,0.85329,0.89144,0.61725,1.13972,0.61558,1.21938,0.0002008,0.0002008,0.0002008
55,9204.93,1.20357,0.6339,1.23883,0.86729,0.85682,0.89402,0.61703,1.15191,0.61342,1.22772,0.0001744,0.0001744,0.0001744
56,9339.57,1.20136,0.62657,1.24,0.87872,0.85556,0.89657,0.61645,1.14269,0.60795,1.22143,0.000148,0.000148,0.000148
57,9475.3,1.19204,0.62109,1.23362,0.8771,0.85989,0.89698,0.6122,1.14438,0.60805,1.21826,0.0001216,0.0001216,0.0001216
58,9610.78,1.18431,0.61449,1.22703,0.87322,0.86179,0.89491,0.61679,1.14212,0.60178,1.21326,9.52e-05,9.52e-05,9.52e-05
59,9747.01,1.17882,0.61273,1.21711,0.86958,0.86232,0.89482,0.6194,1.13448,0.60374,1.21299,6.88e-05,6.88e-05,6.88e-05
60,9881.08,1.16119,0.60295,1.21074,0.87633,0.86196,0.89736,0.62193,1.13535,0.59977,1.21445,4.24e-05,4.24e-05,4.24e-05
