epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,16794.3,1.04213,0.59459,1.10165,0.91277,0.86137,0.91458,0.64607,1.1071,0.55375,1.17668,0.00223231,0.00223231,0.00223231
104,16957,1.0472,0.58397,1.10641,0.91091,0.86137,0.91464,0.64606,1.10644,0.5536,1.17685,0.00215615,0.00215615,0.00215615
105,17119.7,1.04227,0.58694,1.10311,0.91247,0.85883,0.91526,0.64617,1.10643,0.55296,1.17684,0.00208,0.00208,0.00208
106,17282.3,1.03039,0.5767,1.09728,0.91072,0.85956,0.91371,0.64641,1.10548,0.55213,1.17629,0.00200385,0.00200385,0.00200385
107,17445.1,1.02986,0.57783,1.09618,0.91168,0.85963,0.91347,0.64778,1.10615,0.55192,1.17671,0.00192769,0.00192769,0.00192769
108,17607.9,1.0265,0.57663,1.09713,0.9103,0.85975,0.9139,0.6477,1.10591,0.55241,1.17644,0.00185154,0.00185154,0.00185154
109,17770.5,1.02934,0.5789,1.09759,0.91249,0.86004,0.91396,0.64845,1.10579,0.5525,1.17633,0.00177538,0.00177538,0.00177538
110,17933.2,1.0223,0.57599,1.09367,0.91296,0.85844,0.91469,0.64786,1.10545,0.55149,1.17572,0.00169923,0.00169923,0.00169923
111,18095.8,1.01676,0.56889,1.09256,0.9121,0.85839,0.91445,0.64784,1.10577,0.5511,1.17603,0.00162308,0.00162308,0.00162308
112,18258.4,1.01943,0.56493,1.0976,0.91144,0.85824,0.91453,0.64798,1.10596,0.55156,1.17612,0.00154692,0.00154692,0.00154692
113,18420.9,1.00354,0.56137,1.08913,0.91253,0.85846,0.91466,0.64764,1.10613,0.5511,1.17607,0.00147077,0.00147077,0.00147077
114,18583.7,1.00191,0.5611,1.08336,0.91269,0.85807,0.91442,0.64825,1.10581,0.55177,1.17611,0.00139462,0.00139462,0.00139462
115,18746.5,1.00738,0.55805,1.08449,0.91185,0.85855,0.91444,0.64882,1.1058,0.55147,1.17633,0.00131846,0.00131846,0.00131846
116,18909.3,0.989,0.55518,1.07727,0.91113,0.85833,0.91467,0.64839,1.10529,0.55113,1.17657,0.00124231,0.00124231,0.00124231
117,19071.9,0.98845,0.54895,1.07866,0.91092,0.85834,0.91485,0.65016,1.10489,0.55009,1.17666,0.00116615,0.00116615,0.00116615
